query_id,text,gold_sql,pred_sql,complexity,EM,EX,valid,latency_ms,model_succeeded
0,Tìm áo thun,SELECT * FROM products WHERE name LIKE '%áo thun%' LIMIT 10;,SELECT * FROM products WHERE name LIKE '%áo thun%' LIMIT 10;,simple,1,1,True,309.1092109680176,True
196,Sản phẩm có đánh giá trên 4.2 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.2 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 42 sao%' LIMIT 10;,medium,0,0,True,300.33278465270996,True
197,Sản phẩm có đánh giá trên 4.3 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.3 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 43 sao%' LIMIT 10;,medium,0,0,True,301.84221267700195,True
198,Sản phẩm có đánh giá trên 4.4 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 4.4 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 44 sao%' LIMIT 10;,medium,0,0,True,297.26362228393555,True
199,Sản phẩm có đánh giá trên 3.5 sao,"SELECT p.name, rv.rating_average FROM products p JOIN product_reviews rv ON p.product_id = rv.product_id WHERE rv.rating_average >= 3.5 ORDER BY rv.rating_average DESC LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm có đánh giá trên 35 sao%' LIMIT 10;,medium,0,0,True,302.16145515441895,True
200,Top 10 sản phẩm đánh giá cao nhất có giá dưới 1 triệu,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average, rv.review_count 
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE pr.current_price < 1000000 AND rv.rating_average >= 4.0 
ORDER BY rv.rating_average DESC, rv.review_count DESC 
LIMIT 10;",SELECT * FROM products WHERE name LIKE '%top 10 sản phẩm đánh giá cao nhất có giá dưới 1 triệu%' LIMIT 10;,complex,0,0,True,300.2488613128662,True
201,Phân tích thị phần thương hiệu,"SELECT b.brand_name, 
COUNT(p.product_id) as product_count,
ROUND(COUNT(p.product_id) * 100.0 / (SELECT COUNT(*) FROM products), 2) as market_share_percent,
AVG(pr.current_price) as avg_price,
AVG(rv.rating_average) as avg_rating
FROM brands b 
JOIN products p ON b.brand_id = p.brand_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
GROUP BY b.brand_id, b.brand_name 
HAVING COUNT(p.product_id) >= 10
ORDER BY market_share_percent DESC 
LIMIT 20;",SELECT * FROM products WHERE name LIKE '%phân tích thị phần thương hiệu%' LIMIT 10;,complex,0,0,True,305.1149845123291,True
202,Top 5 sản phẩm bán chạy nhất trong danh mục Phụ kiện thời trang,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Phụ kiện thời trang'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 5;",SELECT * FROM products WHERE name LIKE '%top 5 sản phẩm bán chạy nhất trong danh mục phụ kiện thời trang%' LIMIT 10;,complex,0,0,True,297.0151901245117,True
203,Top 6 sản phẩm bán chạy nhất trong danh mục Giày dép nam,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Giày dép nam'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 6;",SELECT * FROM products WHERE name LIKE '%top 6 sản phẩm bán chạy nhất trong danh mục giày dép nam%' LIMIT 10;,complex,0,0,True,297.0385551452637,True
204,Top 7 sản phẩm bán chạy nhất trong danh mục Túi nam,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Túi nam'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 7;",SELECT * FROM products WHERE name LIKE '%top 7 sản phẩm bán chạy nhất trong danh mục túi nam%' LIMIT 10;,complex,0,0,True,299.5939254760742,True
205,Top 8 sản phẩm bán chạy nhất trong danh mục Balo & Vali,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Balo & Vali'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 8;",SELECT * FROM products WHERE name LIKE '%top 8 sản phẩm bán chạy nhất trong danh mục balo & vali%' LIMIT 10;,complex,0,0,True,302.3257255554199,True
206,Top 9 sản phẩm bán chạy nhất trong danh mục Phụ kiện thời trang,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Phụ kiện thời trang'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 9;",SELECT * FROM products WHERE name LIKE '%top 9 sản phẩm bán chạy nhất trong danh mục phụ kiện thời trang%' LIMIT 10;,complex,0,0,True,300.3692626953125,True
207,Top 10 sản phẩm bán chạy nhất trong danh mục Giày dép nam,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Giày dép nam'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 10;",SELECT * FROM products WHERE name LIKE '%top 10 sản phẩm bán chạy nhất trong danh mục giày dép nam%' LIMIT 10;,complex,0,0,True,299.3278503417969,True
208,Top 11 sản phẩm bán chạy nhất trong danh mục Túi nam,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Túi nam'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 11;",SELECT * FROM products WHERE name LIKE '%top 11 sản phẩm bán chạy nhất trong danh mục túi nam%' LIMIT 10;,complex,0,0,True,303.59673500061035,True
209,Top 12 sản phẩm bán chạy nhất trong danh mục Balo & Vali,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Balo & Vali'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 12;",SELECT * FROM products WHERE name LIKE '%top 12 sản phẩm bán chạy nhất trong danh mục balo & vali%' LIMIT 10;,complex,0,0,True,301.49245262145996,True
210,Top 13 sản phẩm bán chạy nhất trong danh mục Phụ kiện thời trang,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Phụ kiện thời trang'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 13;",SELECT * FROM products WHERE name LIKE '%top 13 sản phẩm bán chạy nhất trong danh mục phụ kiện thời trang%' LIMIT 10;,complex,0,0,True,301.36871337890625,True
211,Top 14 sản phẩm bán chạy nhất trong danh mục Giày dép nam,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Giày dép nam'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 14;",SELECT * FROM products WHERE name LIKE '%top 14 sản phẩm bán chạy nhất trong danh mục giày dép nam%' LIMIT 10;,complex,0,0,True,299.15428161621094,True
212,Top 5 sản phẩm bán chạy nhất trong danh mục Túi nam,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Túi nam'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 5;",SELECT * FROM products WHERE name LIKE '%top 5 sản phẩm bán chạy nhất trong danh mục túi nam%' LIMIT 10;,complex,0,0,True,301.59592628479004,True
213,Top 6 sản phẩm bán chạy nhất trong danh mục Balo & Vali,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Balo & Vali'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 6;",SELECT * FROM products WHERE name LIKE '%top 6 sản phẩm bán chạy nhất trong danh mục balo & vali%' LIMIT 10;,complex,0,0,True,294.9872016906738,True
214,Top 7 sản phẩm bán chạy nhất trong danh mục Phụ kiện thời trang,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Phụ kiện thời trang'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 7;",SELECT * FROM products WHERE name LIKE '%top 7 sản phẩm bán chạy nhất trong danh mục phụ kiện thời trang%' LIMIT 10;,complex,0,0,True,299.6101379394531,True
215,Top 8 sản phẩm bán chạy nhất trong danh mục Giày dép nam,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Giày dép nam'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 8;",SELECT * FROM products WHERE name LIKE '%top 8 sản phẩm bán chạy nhất trong danh mục giày dép nam%' LIMIT 10;,complex,0,0,True,298.16579818725586,True
216,Top 9 sản phẩm bán chạy nhất trong danh mục Túi nam,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Túi nam'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 9;",SELECT * FROM products WHERE name LIKE '%top 9 sản phẩm bán chạy nhất trong danh mục túi nam%' LIMIT 10;,complex,0,0,True,323.09436798095703,True
217,Top 10 sản phẩm bán chạy nhất trong danh mục Balo & Vali,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Balo & Vali'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 10;",SELECT * FROM products WHERE name LIKE '%top 10 sản phẩm bán chạy nhất trong danh mục balo & vali%' LIMIT 10;,complex,0,0,True,296.6592311859131,True
218,Top 11 sản phẩm bán chạy nhất trong danh mục Phụ kiện thời trang,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Phụ kiện thời trang'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 11;",SELECT * FROM products WHERE name LIKE '%top 11 sản phẩm bán chạy nhất trong danh mục phụ kiện thời trang%' LIMIT 10;,complex,0,0,True,295.5765724182129,True
219,Top 12 sản phẩm bán chạy nhất trong danh mục Giày dép nam,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Giày dép nam'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 12;",SELECT * FROM products WHERE name LIKE '%top 12 sản phẩm bán chạy nhất trong danh mục giày dép nam%' LIMIT 10;,complex,0,0,True,304.71038818359375,True
220,Top 13 sản phẩm bán chạy nhất trong danh mục Túi nam,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Túi nam'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 13;",SELECT * FROM products WHERE name LIKE '%top 13 sản phẩm bán chạy nhất trong danh mục túi nam%' LIMIT 10;,complex,0,0,True,301.2204170227051,True
221,Top 14 sản phẩm bán chạy nhất trong danh mục Balo & Vali,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Balo & Vali'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 14;",SELECT * FROM products WHERE name LIKE '%top 14 sản phẩm bán chạy nhất trong danh mục balo & vali%' LIMIT 10;,complex,0,0,True,297.0294952392578,True
222,Top 5 sản phẩm bán chạy nhất trong danh mục Phụ kiện thời trang,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Phụ kiện thời trang'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 5;",SELECT * FROM products WHERE name LIKE '%top 5 sản phẩm bán chạy nhất trong danh mục phụ kiện thời trang%' LIMIT 10;,complex,0,0,True,296.7560291290283,True
223,Top 6 sản phẩm bán chạy nhất trong danh mục Giày dép nam,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Giày dép nam'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 6;",SELECT * FROM products WHERE name LIKE '%top 6 sản phẩm bán chạy nhất trong danh mục giày dép nam%' LIMIT 10;,complex,0,0,True,299.8068332672119,True
224,Top 7 sản phẩm bán chạy nhất trong danh mục Túi nam,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Túi nam'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 7;",SELECT * FROM products WHERE name LIKE '%top 7 sản phẩm bán chạy nhất trong danh mục túi nam%' LIMIT 10;,complex,0,0,True,303.3947944641113,True
225,Top 8 sản phẩm bán chạy nhất trong danh mục Balo & Vali,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Balo & Vali'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 8;",SELECT * FROM products WHERE name LIKE '%top 8 sản phẩm bán chạy nhất trong danh mục balo & vali%' LIMIT 10;,complex,0,0,True,301.1045455932617,True
226,Top 9 sản phẩm bán chạy nhất trong danh mục Phụ kiện thời trang,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Phụ kiện thời trang'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 9;",SELECT * FROM products WHERE name LIKE '%top 9 sản phẩm bán chạy nhất trong danh mục phụ kiện thời trang%' LIMIT 10;,complex,0,0,True,297.8341579437256,True
227,Top 10 sản phẩm bán chạy nhất trong danh mục Giày dép nam,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Giày dép nam'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 10;",SELECT * FROM products WHERE name LIKE '%top 10 sản phẩm bán chạy nhất trong danh mục giày dép nam%' LIMIT 10;,complex,0,0,True,298.3224391937256,True
228,Top 11 sản phẩm bán chạy nhất trong danh mục Túi nam,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Túi nam'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 11;",SELECT * FROM products WHERE name LIKE '%top 11 sản phẩm bán chạy nhất trong danh mục túi nam%' LIMIT 10;,complex,0,0,True,301.8226623535156,True
229,Top 12 sản phẩm bán chạy nhất trong danh mục Balo & Vali,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Balo & Vali'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 12;",SELECT * FROM products WHERE name LIKE '%top 12 sản phẩm bán chạy nhất trong danh mục balo & vali%' LIMIT 10;,complex,0,0,True,303.0707836151123,True
230,Top 13 sản phẩm bán chạy nhất trong danh mục Phụ kiện thời trang,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Phụ kiện thời trang'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 13;",SELECT * FROM products WHERE name LIKE '%top 13 sản phẩm bán chạy nhất trong danh mục phụ kiện thời trang%' LIMIT 10;,complex,0,0,True,301.71847343444824,True
231,Top 14 sản phẩm bán chạy nhất trong danh mục Giày dép nam,"SELECT p.name, b.brand_name, pr.current_price, rv.rating_average, pr.quantity_sold
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE c.category_name = 'Giày dép nam'
ORDER BY pr.quantity_sold DESC, rv.rating_average DESC 
LIMIT 14;",SELECT * FROM products WHERE name LIKE '%top 14 sản phẩm bán chạy nhất trong danh mục giày dép nam%' LIMIT 10;,complex,0,0,True,303.2035827636719,True
232,Sản phẩm Nike hoặc Adidas có đánh giá trên 4.0 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Nike%' OR b.brand_name LIKE '%Adidas%') 
AND rv.rating_average >= 4.0
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm nike hoặc adidas có đánh giá trên 40 sao%' LIMIT 10;,complex,0,1,True,308.9599609375,True
233,Sản phẩm Samsung hoặc Apple có đánh giá trên 4.1 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Samsung%' OR b.brand_name LIKE '%Apple%') 
AND rv.rating_average >= 4.1
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm samsung hoặc apple có đánh giá trên 41 sao%' LIMIT 10;,complex,0,1,True,299.49474334716797,True
234,Sản phẩm Louis Vuitton hoặc Gucci có đánh giá trên 4.2 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Louis Vuitton%' OR b.brand_name LIKE '%Gucci%') 
AND rv.rating_average >= 4.2
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm louis vuitton hoặc gucci có đánh giá trên 42 sao%' LIMIT 10;,complex,0,1,True,317.9483413696289,True
235,Sản phẩm Nike hoặc Adidas có đánh giá trên 4.3 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Nike%' OR b.brand_name LIKE '%Adidas%') 
AND rv.rating_average >= 4.3
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm nike hoặc adidas có đánh giá trên 43 sao%' LIMIT 10;,complex,0,1,True,298.0644702911377,True
236,Sản phẩm Samsung hoặc Apple có đánh giá trên 4.4 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Samsung%' OR b.brand_name LIKE '%Apple%') 
AND rv.rating_average >= 4.4
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm samsung hoặc apple có đánh giá trên 44 sao%' LIMIT 10;,complex,0,1,True,298.45356941223145,True
237,Sản phẩm Louis Vuitton hoặc Gucci có đánh giá trên 4.0 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Louis Vuitton%' OR b.brand_name LIKE '%Gucci%') 
AND rv.rating_average >= 4.0
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm louis vuitton hoặc gucci có đánh giá trên 40 sao%' LIMIT 10;,complex,0,1,True,301.16724967956543,True
238,Sản phẩm Nike hoặc Adidas có đánh giá trên 4.1 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
JOIN product_pricing pr ON p.product_id = pr.product_id 
JOIN product_reviews rv ON p.product_id = rv.product_id 
WHERE (b.brand_name LIKE '%Nike%' OR b.brand_name LIKE '%Adidas%') 
AND rv.rating_average >= 4.1
ORDER BY rv.rating_average DESC, pr.current_price ASC 
LIMIT 15;",SELECT * FROM products WHERE name LIKE '%sản phẩm nike hoặc adidas có đánh giá trên 41 sao%' LIMIT 10;,complex,0,1,True,301.11026763916016,True
239,Sản phẩm Samsung hoặc Apple có đánh giá trên 4.2 sao,"SELECT p.name, b.brand_name, c.category_name, pr.current_price, rv.rating_average
FROM products p 
JOIN brands b ON p.brand_id = b.brand_id 
JOIN categories c ON p.category_id = c.category_id 
